-1.626996994018554688e-01
2.015159130096435547e-01
4.678165074437856674e-03
-9.256973117589950562e-02
5.296059418469667435e-03
6.257560104131698608e-02
7.662506401538848877e-02
-2.688593231141567230e-02
-1.599961072206497192e-01
6.481307744979858398e-02
