4.332184419035911560e-02
1.337302774190902710e-01
-3.008784353733062744e-02
-1.437241882085800171e-01
5.517661571502685547e-03
2.771123647689819336e-01
1.139347702264785767e-01
-3.137310594320297241e-02
1.838542968034744263e-01
3.947833776473999023e-01
1.078786700963973999e-01
2.346402108669281006e-01
-3.681525588035583496e-02
1.738616675138473511e-01
-6.557773798704147339e-02
6.179772317409515381e-02
-6.616693735122680664e-02
3.544770777225494385e-01
6.600440293550491333e-02
1.547429412603378296e-01
